id,name,status,feat_type,latitude,longitude,reo,maybe,other
21315,Gibsons Creek,Unofficial Recorded,Stream,-45.680278,169.531444,0,0,2
21316,Gibsons Creek,Unofficial Recorded,Stream,-41.754889,171.491028,0,0,2
21317,Gibsons Creek,Unofficial Recorded,Stream,-41.442306,173.854167,0,0,2
21318,Gibsons Hill,Unofficial Recorded,Hill,-45.681306,169.563028,0,0,2
21319,Gidding Downs,Unofficial Recorded,Range,-44.911361,169.785611,0,0,2
1675,Gifford Crack,Official Assigned,Stream,-44.731454,168.020769,0,0,2
49834,Gifford Gap,Unofficial Replaced,Stream,-44.731454,168.020769,0,0,2
21320,Gifford Stream,Unofficial Recorded,Stream,-42.997556,171.312972,0,0,2
10381,Giggenbach Ridge,Official Assigned,Ridge,-77.466667,168.333333,0,0,2
14449,Giggenbach Volcano,Unofficial Recorded,Seamount,-30.035833,181.287500,0,0,2
21321,Gilbert Creek,Unofficial Recorded,Stream,-41.583167,172.846028,0,0,2
21322,Gilbert Islands,Unofficial Recorded,Island,-45.596278,166.658389,0,0,2
14245,Gilbert Seamount,Official Adopted,Seamount,-42.871667,164.066667,0,0,2
14450,Gilbeys Rock,Unofficial Recorded,Reef,-35.441667,173.410833,0,0,2
1676,Gilbeys Rock,Official Assigned,Rock,-35.442512,173.411574,0,0,2
21324,Gilchrist Creek,Unofficial Recorded,Stream,-42.341556,172.291833,0,0,2
21325,Giles Creek,Unofficial Recorded,Stream,-42.061944,171.760833,0,0,2
21326,Giles Terrace,Unofficial Recorded,Flat,-41.771806,171.683861,0,0,2
14451,Giljanes Volcano,Unofficial Recorded,Knoll,-34.774833,178.578667,0,0,2
1677,Gilkison Falls,Official Assigned,Waterfall,-44.642308,168.406128,0,0,2
1678,Gilkison Stream,Official Assigned,Stream,-44.639255,168.400248,0,0,2
11060,Gill Bluff,Official Validated,Cliff,-76.233333,247.450000,0,0,2
21327,Gill Hill,Unofficial Recorded,Hill,-43.982139,168.845056,0,0,2
7970,Gill Road Scenic Reserve,Official Validated,scenic reserve,-35.059167,173.239444,0,0,4
14452,Gill Volcano,Unofficial Recorded,Knoll,-34.552500,178.358000,0,0,2
21328,Gillbank Creek,Unofficial Recorded,Stream,-41.275472,172.147250,0,0,2
1679,Gillespie Basin,Official Assigned,Basin,-44.153496,169.060810,0,0,2
13844,Gillespie Creek,Official Assigned,Stream,-44.050550,183.561169,0,0,2
11061,Gillespie Glacier,Official Validated,Glacier,-85.183333,184.800000,0,0,2
1680,Gillespie Pass,Official Assigned,Pass,-44.156454,169.070604,0,0,2
1681,Gillespie Stream,Official Assigned,Stream,-44.175510,169.055717,0,0,2
21332,Gillespies Beach,Unofficial Recorded,Beach,-43.420278,169.815611,0,0,2
21333,Gillespies Beach,Unofficial Recorded,Locality,-43.415917,169.820083,0,0,2
21334,Gillespies Creek,Unofficial Recorded,Stream,-43.398111,169.850972,0,0,2
7322,Gillespies Point/Kōhaihai,Official Altered,Point,-43.396556,169.841374,1,0,2
1682,Gillies Peak,Official Assigned,Hill,-43.934674,169.795147,0,0,2
21335,Gillies Spur,Unofficial Recorded,Ridge,-45.770556,168.013861,0,0,2
21336,Gillows Dam,Unofficial Recorded,Lake,-41.776306,171.573750,0,0,2
7971,Gillows Dam Wildlife Management Reserve,Official Validated,Government purpose reserve,-41.776389,171.574167,0,0,5
21337,Gills Corner,Unofficial Recorded,Locality,-45.824417,170.669806,0,0,2
21338,Gills Creek,Unofficial Recorded,Stream,-44.962333,168.588139,0,0,2
21339,Gills Creek,Unofficial Recorded,Stream,-44.936806,168.979778,0,0,2
21340,Gills Creek,Unofficial Recorded,Stream,-45.368833,170.208028,0,0,2
21341,Gills Drain,Unofficial Recorded,Stream,-35.054194,173.238639,0,0,2
21342,Gilmour Burn,Unofficial Recorded,Stream,-45.366639,167.308833,0,0,2
49524,Gilroy Head,Unofficial Recorded,Point,-50.883300,166.206700,0,0,2
21343,Gimmer Burn,Unofficial Recorded,Stream,-45.134333,169.902417,0,0,2
21344,Gimmerburn,Unofficial Recorded,Locality,-45.162694,170.000111,0,0,1
21345,Gimmerburn Gorge,Unofficial Recorded,Valley,-45.145500,169.885778,0,0,2
1683,Gino Peak,Official Assigned,Hill,-44.494704,168.349015,0,0,2
21346,Gino Watkins Glacier,Unofficial Recorded,Glacier,-43.455611,170.453500,0,0,3
11062,Giovinco Ice Piedmont,Official Validated,Ice Feature,-84.016667,176.166667,0,0,3
21347,Gipsy Creek,Unofficial Recorded,Stream,-44.022222,168.684139,0,0,2
21348,Girdlestone,Official Approved,Hill,-40.796472,175.443417,0,0,1
21349,Girdlestone Peak,Official Approved,Hill,-39.297583,175.567611,0,0,2
21350,Girdlestone Saddle,Official Approved,Pass,-40.720500,175.408222,0,0,2
1684,Girlies Island,Official Assigned,Island,-45.724591,166.929179,0,0,2
21352,Gisborne,Unofficial Recorded,Town,-38.656472,178.017056,0,0,1
14970,Gisborne District,Official Official By Other Legislation,Local Government,-38.252730,177.524609,0,0,2
14453,Gisborne Knolls,Unofficial Replaced,Knoll,-39.036167,179.325500,0,0,2
21353,Gisborne Point,Unofficial Recorded,Locality,-38.057472,176.449306,0,0,2
21354,Gisborne Point,Unofficial Recorded,Point,-38.051889,176.449750,0,0,2
14969,Gisborne Region,Official Official By Other Legislation,Local Government,-38.295255,177.629156,0,0,2
14454,Gisborne Sea Valley,Unofficial Recorded,Canyon,-38.695167,178.730000,0,0,3
21355,Gisborne Stream,Unofficial Recorded,Stream,-36.617972,175.529167,0,0,2
21356,Gittos Point,Unofficial Recorded,Point,-36.285278,174.383389,0,0,2
21357,Gizeh Col,Unofficial Recorded,Pass,-43.025417,171.429444,0,0,2
12433,Gjelsvik Peak,Official Validated,Hill,-85.316667,192.000000,0,0,2
11063,Gjertsen Promontory,Official Validated,Cape,-86.633333,211.466667,0,0,2
21358,Glacier Basin,Unofficial Recorded,Basin,-44.813694,168.291444,0,0,2
21359,Glacier Burn,Unofficial Recorded,Stream,-44.821167,168.308694,0,0,2
21360,Glacier Burn,Unofficial Recorded,Stream,-44.446944,168.791528,0,0,2
1685,Glacier Col,Official Assigned,Pass,-44.496671,168.342366,0,0,2
21361,Glacier Creek,Unofficial Recorded,Stream,-44.600444,168.073694,0,0,2
21362,Glacier Dome,Unofficial Recorded,Hill,-44.336472,168.807444,0,0,2
21363,Glacier Dome,Unofficial Recorded,Hill,-43.578194,170.187667,0,0,2
21364,Glacier Gully,Unofficial Recorded,Valley,-42.228472,172.614528,0,0,2
21365,Glacier Knob,Unofficial Recorded,Hill,-39.269111,175.571722,0,0,2
21366,Glacier Peak,Unofficial Recorded,Hill,-43.538194,170.209583,0,0,2
10382,Glacier Ridge,Official Assigned,Ridge,-77.583333,167.266667,0,0,2
14140,Glacier Rise,Official Adopted,Rise,-67.700000,166.900000,0,0,2
11064,Glacier Strait,Official Validated,Channel,-73.416667,169.400000,0,0,2
21367,Glade Burn,Unofficial Recorded,Stream,-44.918028,167.955333,0,0,2
21368,Glade Burn,Unofficial Recorded,Stream,-44.835778,168.838806,0,0,2
1686,Glade Pass,Official Assigned,Pass,-44.894025,167.976877,0,0,2
21369,Gladfield,Unofficial Recorded,Locality,-46.127528,168.105722,0,0,1
1687,Gladiator Col,Official Assigned,Pass,-43.325120,170.849205,0,0,2
21370,Gladiator Peak,Official Approved,Hill,-40.917000,172.566722,0,0,2
21371,Gladstone,Unofficial Recorded,Locality,-44.595222,169.317361,0,0,1
21372,Gladstone,Unofficial Recorded,Locality,-42.532278,171.156583,0,0,1
21373,Gladstone,Unofficial Recorded,Locality,-40.659028,175.323944,0,0,1
21374,Gladstone,Unofficial Recorded,Locality,-41.085778,175.644611,0,0,1
21375,Gladstone,Unofficial Recorded,Suburb,-46.390833,168.351417,0,0,1
21376,Gladstone Peak,Unofficial Recorded,Hill,-45.648750,167.915611,0,0,2
21377,Gladstone Stream,Unofficial Recorded,Stream,-44.127167,170.012722,0,0,2
21378,Gladstone Stream,Unofficial Recorded,Stream,-41.972861,173.566444,0,0,2
21379,Glaisnock River,Unofficial Recorded,Stream,-44.977194,167.684778,0,0,2
21380,Glamour Glen,Unofficial Recorded,Valley,-43.135667,170.718167,0,0,2
21381,Glamour Torrent,Unofficial Recorded,Stream,-43.176083,170.723417,0,0,2
1688,Glasgow Bay,Official Assigned,Bay,-41.292462,174.234705,0,0,2
21383,Glasgow Creek,Unofficial Recorded,Stream,-42.464722,171.472750,0,0,2
21384,Glasgow Island,Unofficial Recorded,Island,-41.291750,174.244194,0,0,2
1689,Glasgow Range,Official Assigned,Range,-41.618115,172.061578,0,0,2
21385,Glasnevin,Unofficial Recorded,Locality,-43.098167,172.732667,0,0,1
21386,Glasseye Creek,Unofficial Recorded,Stream,-41.411861,172.068000,0,0,2
10083,Glasseye Creek Ecological Area,Official Validated,ecological area,-41.447222,172.058611,0,0,4
21387,Glazebrook Stream,Unofficial Recorded,Stream,-41.870389,173.349417,0,0,2
12434,Glee Glacier,Official Validated,Glacier,-78.266667,163.000000,0,0,2
1690,Gleeson Stream,Official Assigned,Stream,-36.911311,174.528944,0,0,2
21388,Glen Afton,Unofficial Recorded,Locality,-37.607750,175.022917,0,0,2
1691,Glen Albyn Stream,Official Assigned,Stream,-42.670095,173.257073,0,0,3
7972,Glen Allen Scenic Reserve,Official Validated,scenic reserve,-45.330000,168.670556,0,0,4
21389,Glen Alpin Pass,Unofficial Recorded,Pass,-45.779417,166.762056,0,0,3
21390,Glen Avon,Unofficial Recorded,Suburb,-39.055917,174.106972,0,0,2
1692,Glen Bay,Official Assigned,Bay,-43.813914,172.951208,0,0,2
1693,Glen Begg Stream,Official Assigned,Stream,-44.600518,170.224036,0,0,3
21392,Glen Bouie Creek,Unofficial Recorded,Stream,-44.729611,170.062861,0,0,3
21393,Glen Cairn Creek,Unofficial Recorded,Stream,-41.820639,172.238722,0,0,3
1694,Glen Colwyn Stream,Official Assigned,Stream,-42.622550,173.377050,0,0,3
1695,Glen Craig Stream,Official Assigned,Stream,-41.676664,173.819302,0,0,3
21394,Glen Creek,Unofficial Recorded,Stream,-44.551639,170.051250,0,0,2
21395,Glen Creek,Unofficial Recorded,Stream,-41.834750,172.260083,0,0,2
21396,Glen Creek,Unofficial Recorded,Stream,-41.303778,173.299667,0,0,2
1696,Glen Creek,Official Assigned,Stream,-45.086935,170.963995,0,0,2
21397,Glen Eden,Unofficial Recorded,Town,-36.914806,174.647306,0,0,2
1697,Glen Esk Stream,Official Assigned,Stream,-36.955623,174.486102,0,0,3
21398,Glen Gyle Creek,Official Approved,Stream,-40.749675,172.658547,0,0,3
21399,Glen Innes,Unofficial Recorded,Suburb,-36.874972,174.862944,0,0,2
49835,Glen Innes Railway Station,Unofficial Replaced,Railway Station,-36.890853,174.853883,0,0,4
1698,Glen Innes Railway Station,Official Altered,Railway Station,-36.879080,174.854018,0,0,4
1699,Glen Jon Stream,Official Assigned,Stream,-42.845531,173.034571,0,0,3
21400,Glen Massey,Unofficial Recorded,Locality,-37.672139,175.063444,0,0,2
21401,Glen Murray,Unofficial Recorded,Locality,-37.447278,174.959778,0,0,2
21402,Glen Oroua,Unofficial Recorded,Locality,-40.331917,175.414583,1,0,1
21403,Glen Rae Stream,Unofficial Recorded,Stream,-41.382333,172.776528,0,1,2
21404,Glenae Stream,Unofficial Recorded,Stream,-36.818083,174.638194,0,0,2
21405,Glenallan Stream,Unofficial Recorded,Stream,-42.623806,172.738778,0,0,2
1700,Glenariffe Stream,Official Assigned,Stream,-43.316754,171.327132,0,0,2
1701,Glenartney Stream,Official Assigned,Stream,-42.506002,172.744549,0,0,2
21406,Glenavy,Unofficial Recorded,Locality,-44.914583,171.106694,0,0,1
21407,Glenbervie,Unofficial Recorded,Locality,-35.676833,174.346167,0,0,1
21408,Glenbrook,Unofficial Recorded,Locality,-37.203833,174.756444,0,0,1
21409,Glenbrook Beach,Unofficial Recorded,Locality,-37.160778,174.709528,0,0,2
21410,Glenbrook Station,Unofficial Recorded,Railway Station,-37.208306,174.785889,0,0,2
7237,Glenbrook Vintage Railway,Official Assigned,Railway Line,-37.227179,174.759716,0,0,3
7973,Glenburnie Scenic Reserve,Official Validated,scenic reserve,-46.021667,169.271944,0,0,3
1702,Glencairn Creek,Official Assigned,Stream,-44.629336,168.629336,0,0,2
21412,Glencairn Spur,Unofficial Recorded,Ridge,-44.620194,168.613167,0,0,2
1703,Glencastle Hospital,Unofficial Discontinued,Building,-40.968887,174.984706,0,0,2
21413,Glencoe,Unofficial Recorded,Locality,-46.192083,168.646222,0,0,1
21414,Glencoe River,Unofficial Recorded,Stream,-42.714806,172.578778,0,0,2
21415,Glencoe Stream,Unofficial Recorded,Stream,-46.056083,169.635528,0,0,2
21416,Glencoe Stream,Unofficial Recorded,Stream,-43.736833,170.084944,0,0,2
21417,Glencoe Stream,Unofficial Recorded,Stream,-41.979528,173.972250,0,0,2
1704,Glencrieff Stream,Official Assigned,Stream,-40.869233,175.948043,0,0,2
21418,Glendale,Unofficial Recorded,Suburb,-41.255722,174.951611,0,0,1
21419,Glendene,Unofficial Recorded,Suburb,-36.891722,174.648278,0,0,1
1705,Glendene Stream,Official Assigned,Stream,-36.885959,174.653284,0,0,2
21420,Glendhu,Unofficial Recorded,Locality,-41.373694,175.723639,0,0,1
21421,Glendhu Bay,Unofficial Recorded,Bay,-44.669417,169.016417,0,0,2
1706,Glendhu Bay,Official Assigned,Locality,-44.673730,169.016170,0,0,2
7974,Glendhu Bay Recreation Reserve,Official Validated,recreation reserve,-44.671111,169.010000,0,0,4
21422,Glendhu Bluff,Unofficial Recorded,Cliff,-44.656861,168.992389,0,0,2
21423,Glendhu Creek,Unofficial Recorded,Stream,-41.369694,175.731444,0,0,2
14246,Glendhu Ridge,Official Adopted,Ridge,-41.700000,176.250000,0,0,2
21424,Glendhu Rocks,Unofficial Recorded,Rock,-41.392222,175.742333,0,0,2
14247,Glendhu Trough,Official Adopted,Trough,-41.666667,176.166667,0,0,2
21425,Glendore Stream,Unofficial Recorded,Stream,-43.469167,171.836750,0,0,2
21426,Glendowie,Unofficial Recorded,Suburb,-36.860278,174.870861,0,0,1
21427,Glenduan,Unofficial Recorded,Locality,-41.185444,173.362833,0,0,1
1707,Glenfalloch Stream,Official Assigned,Stream,-40.777099,176.216043,0,0,2
1708,Glenfalloch Stream,Official Assigned,Stream,-43.312753,171.219553,0,0,2
7975,Glenfalls Recreation Reserve,Official Validated,recreation reserve,-39.140833,176.673889,0,0,3
7976,Glenfalls Scenic Reserve,Official Validated,scenic reserve,-39.186111,176.646944,0,0,3
21428,Glenfield,Unofficial Recorded,Town,-36.775250,174.721861,0,0,1
1709,Glenfield,Official Assigned,Suburb,-36.783177,174.720237,0,0,1
1710,Glenfinnan Peak,Official Assigned,Hill,-44.513320,168.803062,0,0,2
21429,Glenfinnan Stream,Unofficial Recorded,Stream,-44.499083,168.819722,0,0,2
21430,Glengarry,Unofficial Recorded,Locality,-41.836583,172.244972,0,0,1
21431,Glengarry,Unofficial Recorded,Locality,-40.179667,176.083778,0,0,1
21432,Glengarry,Unofficial Recorded,Suburb,-46.399806,168.374222,0,0,1
21433,Glengarry Peak,Unofficial Recorded,Hill,-45.238194,167.127750,0,0,2
21434,Glengarry Stream,Unofficial Recorded,Stream,-41.838167,172.207000,0,0,2
21435,Glengarry Stream Left Branch,Unofficial Recorded,Stream,-41.865278,172.205083,0,0,4
21436,Glengary Stream,Unofficial Recorded,Stream,-45.694944,170.030139,0,0,2
1711,Glengyle Peak,Official Assigned,Hill,-44.466774,168.704283,0,0,2
21437,Glenham,Unofficial Recorded,Locality,-46.400361,168.854333,0,0,1
7977,Glenham Scenic Reserve,Official Validated,scenic reserve,-46.388889,168.864167,0,0,3
21438,Glenholme,Unofficial Recorded,Suburb,-38.148667,176.244361,0,0,1
21439,Glenhope,Unofficial Recorded,Locality,-41.648444,172.642944,0,0,1
7978,Glenhope Scenic Reserve,Official Validated,scenic reserve,-41.727778,172.624722,0,0,3
21440,Gleniti,Unofficial Recorded,Suburb,-44.386111,171.187250,0,0,1
21441,Glenkenich,Unofficial Recorded,Locality,-45.972444,169.232278,0,0,1
21442,Glenledi,Unofficial Recorded,Locality,-46.178278,170.079167,0,0,1
21443,Glenledi Stream,Unofficial Recorded,Stream,-46.160556,170.066528,0,0,2
21444,Glenlee,Unofficial Recorded,Hill,-41.875417,173.596444,0,0,1
21445,Glenlee North,Unofficial Recorded,Hill,-41.817139,173.634972,0,0,2
21446,Glenlee South,Unofficial Recorded,Hill,-41.820667,173.633750,0,0,2
21447,Glenleith,Unofficial Recorded,Locality,-45.840194,170.492278,0,0,1
21448,Glenmark Station,Unofficial Recorded,Railway Station,-43.054667,172.758306,0,0,2
1712,Glenmore Tarns,Official Assigned,Lake,-43.890745,170.423170,0,0,2
7979,Glenmorven Scenic Reserve,Official Validated,scenic reserve,-39.921667,175.579444,0,0,3
21449,Glenn Creek,Unofficial Recorded,Stream,-42.569944,171.422444,0,0,2
1713,Glennie Clearing,Official Assigned,Clearing,-40.922666,172.995228,0,0,2
21450,Glenomaru,Unofficial Recorded,Locality,-46.385722,169.668889,0,0,1
1714,Glenomaru,Official Assigned,Trig Station,-46.386793,169.674424,0,0,1
21451,Glenomaru Stream,Unofficial Recorded,Stream,-46.367889,169.696056,0,0,2
7980,Glenomaru Valley Scenic Reserve,Official Validated,scenic reserve,-46.363889,169.602500,0,0,4
21452,Glenorchy,Unofficial Recorded,Locality,-44.849833,168.372750,0,0,1
7981,Glenorchy Lagoon Wildlife Management Reserve,Official Validated,Government purpose reserve,-45.900556,170.412222,0,0,5
7982,Glenorchy Recreation Reserve,Official Validated,recreation reserve,-44.849444,168.382778,0,0,3
7983,Glenorchy Road Recreation Reserve,Official Validated,recreation reserve,-45.900556,170.412222,0,0,4
21453,Glenore,Unofficial Recorded,Locality,-46.097111,169.871500,0,0,1
21454,Glenpark,Unofficial Recorded,Locality,-45.437167,170.662500,0,0,1
1715,Glenrae Flat,Official Assigned,Flat,-42.321381,172.653909,0,0,2
21455,Glenrae River,Unofficial Recorded,Stream,-42.722389,172.433389,0,0,2
1716,Glenrae Saddle,Official Assigned,Pass,-42.322217,172.631872,0,0,2
21456,Glenrae Stream,Unofficial Recorded,Stream,-42.324139,172.647722,0,0,2
7984,Glenralloch Scenic Reserve,Official Validated,scenic reserve,-43.713333,172.865000,0,0,3
21457,Glenrock Stream,Unofficial Recorded,Stream,-43.337167,171.369917,0,0,2
1717,Glenross,Official Assigned,Locality,-45.864907,170.471001,0,0,1
21458,Glenross Range,Unofficial Recorded,Range,-39.430389,176.408222,0,0,2
21459,Glenroy,Unofficial Recorded,Locality,-43.522472,171.829278,0,0,1
21460,Glenroy River,Unofficial Recorded,Stream,-42.044556,172.330083,0,0,2
21461,Glenroy Stream,Unofficial Recorded,Stream,-40.880750,172.886194,0,0,2
21462,Glenroy Stream,Unofficial Recorded,Stream,-39.386583,176.684167,0,0,2
21463,Glenshee Creek,Unofficial Recorded,Stream,-46.022306,169.143639,0,0,2
21464,Glenshee Stream,Unofficial Recorded,Stream,-39.315917,176.682528,0,0,2
21465,Glenside,Unofficial Recorded,Suburb,-41.206083,174.812778,0,0,1
1718,Glentanner Peak,Official Assigned,Hill,-43.907989,170.022719,0,0,2
1719,Glenthorne Stream,Official Assigned,Stream,-43.200735,171.452034,0,0,2
21466,Glentui,Unofficial Recorded,Locality,-43.222500,172.278472,0,0,1
21467,Glentui River,Unofficial Recorded,Stream,-43.193250,172.243444,0,0,2
21468,Glentunnel,Unofficial Recorded,Locality,-43.483056,171.936444,0,0,1
21469,Glenure,Unofficial Recorded,Locality,-45.881833,168.517528,0,0,1
7985,Glenure Scenic Reserve,Official Validated,scenic reserve,-45.883333,168.485278,0,0,3
21470,Glenvar,Unofficial Recorded,Locality,-36.696639,174.719083,0,0,1
21471,Glenwood,Unofficial Recorded,Suburb,-44.383722,171.198389,0,0,1
11065,Gless Peak,Official Validated,Hill,-72.200000,165.850000,0,0,2
10383,Glevum Ridge,Official Assigned,Ridge,-80.033333,155.833333,0,0,2
10384,Glezen Glacier,Official Assigned,Glacier,-76.533333,162.300000,0,0,2
21472,Glide-Down Creek,Unofficial Recorded,Stream,-44.190556,168.758639,0,0,2
21473,Gliding Creek,Unofficial Recorded,Stream,-43.919972,169.120944,0,0,2
12435,Glimpse Glacier,Official Validated,Glacier,-78.266667,162.766667,0,0,2
49836,Glinkes Gully,Unofficial Replaced,Locality,-36.081366,173.858546,0,0,2
1720,Glinkes Gully Telephone Office,Unofficial Discontinued,Building,-36.080854,173.858064,0,0,4
1721,Glinks Gully,Official Assigned,Locality,-36.081366,173.858546,0,0,2
21474,Glissa Range,Unofficial Recorded,Range,-44.047694,169.114167,0,0,2
21475,Glistening Torrent,Unofficial Recorded,Stream,-44.054639,168.878778,0,0,2
21476,Glistening Water,Unofficial Recorded,Stream,-43.993778,169.275667,0,0,2
21477,Glitter Burn,Unofficial Recorded,Stream,-43.949639,169.127722,0,0,2
7986,Gloaming Hill Recreation Reserve,Official Validated,recreation reserve,-41.110556,174.846944,0,0,4
21478,Globe Hill,Unofficial Recorded,Hill,-42.174722,171.905250,0,0,2
